ID_MOEDA;DATA_REF;vlr_cotacao
SGD;2010-07-21;1,006947756
TTD;2010-05-07;2,559523344
EUR;2010-05-11;1,974116087
MXN;2010-03-17;5,790287793
ARS;2010-09-23;5,517660141
DZD;2010-07-16;2,652083039
CDF;2010-02-24;7,01131916
CZK;2010-01-11;2,273931861
LSL;2010-03-12;5,287939847
KES;2010-03-30;6,778358221
EUR;2010-08-30;7,092564762
DZD;2010-04-30;6,140208185
XPF;2010-01-27;6,492558539
CAD;2010-11-11;1,680303037
GBP;2010-06-14;4,7808851
IRR;2010-03-25;7,119091988
MXN;2010-11-26;6,645697057
UGX;2010-05-05;3,833255351
TRY;2010-07-01;1,154382706
LSL;2010-01-15;7,014838517
CRC;2010-04-14;3,815206289
PGK;2010-09-29;1,369084299
SOS;2010-05-26;1,036510348
BYN;2010-03-04;2,027927399
SBD;2010-02-08;2,493957758
MGB;2010-04-21;4,736272514
XAF;2010-11-22;2,210757852
DZD;2010-09-24;6,220479965
AFN;2010-09-08;3,565253973
SOS;2010-07-30;1,399679959
SSP;2010-08-31;6,665637851
EUR;2010-04-09;4,296146035
GBP;2010-07-07;7,487346828
KMF;2010-09-03;3,971182823
AFN;2010-07-12;3,189763904
EGP;2010-03-09;5,681687593
AWG;2010-11-17;7,752034545
MUR;2010-03-02;4,54077071
DJF;2010-01-19;4,514341533
AFN;2010-04-22;2,470074952
VUV;2010-05-05;2,438562214
CZK;2010-08-20;6,950157464
XDR;2010-11-08;4,896752238
COP;2010-11-29;4,538710833
ARS;2010-11-08;6,90291214
SLL;2010-07-30;1,679871202
GEL;2010-03-31;3,732776165
SAR;2010-05-21;1,326962173
ALL;2010-05-04;2,511865377
ISK;2010-07-30;7,596692204
ZAR;2010-07-19;2,650356948
CRC;2010-05-14;7,043884158
SBD;2010-01-08;6,084112108
COP;2010-06-28;7,139722466
ZWL;2010-01-11;6,226595342
BYN;2010-09-09;4,240224779
WST;2010-11-29;2,59930563
UYU;2010-01-12;4,558136344
SOS;2010-01-22;2,911015868
SSP;2010-04-26;4,011951864
FJD;2010-06-14;1,478158891
EUR;2010-07-08;3,602325082
MRO;2010-09-17;4,564352274
MGA;2010-02-04;7,752531886
VES;2010-05-04;1,569218218
WST;2010-03-01;7,81410414
VUV;2010-08-06;1,525017023
NOK;2010-04-06;5,476968288
ARS;2010-07-14;7,43502003
CUP;2010-07-23;3,431261003
WST;2010-06-17;7,758127391
MRO;2010-06-22;7,368750155
ZAR;2010-03-04;4,536049724
CDF;2010-08-18;6,094241679
ARS;2010-02-03;1,015428424
WST;2010-03-23;2,31046015
SGD;2010-02-16;1,665268481
FJD;2010-04-05;7,696497977
VES;2010-11-09;3,070716619
GIP;2010-08-13;7,471458197
MGA;2010-02-26;2,34114635
PHP;2010-09-07;4,54878366
ISK;2010-03-09;1,99709934
THB;2010-04-27;7,443117261
EUR;2010-09-28;7,613379002
MXN;2010-08-20;4,638879597
AFN;2010-10-29;1,306914151
PHP;2010-10-14;6,55710274
SOS;2010-11-10;2,610641837
SAR;2010-09-21;4,472146392
CDF;2010-04-01;5,387364268
XDR;2010-07-30;1,669396579
ALL;2010-10-25;7,25170517
BYN;2010-07-21;4,341807544
VUV;2010-11-19;3,30758661
DZD;2010-02-08;3,471884012
CZK;2010-07-29;4,120900452
KMF;2010-01-21;5,391496122
ZWL;2010-04-07;3,029865801
CUP;2010-01-04;4,70207113
EUR;2010-02-05;7,457071602
CUP;2010-08-03;3,078808427
ALL;2010-07-09;3,707587004
WST;2010-02-02;2,927311301
CLP;2010-02-18;1,727870882
ZWL;2010-03-23;6,078758597
KMF;2010-01-06;2,479942083
ALL;2010-06-25;6,909388423
THB;2010-10-13;6,147454679
TTD;2010-08-05;4,949351072
ALL;2010-02-16;4,237897456
VES;2010-01-15;7,300017357
CVE;2010-05-03;4,549043596
RON;2010-08-19;3,827614784
WST;2010-05-24;5,061095536
MMK;2010-05-14;7,638286531
CAD;2010-10-20;3,845392644
HTG;2010-03-18;5,443455756
OMR;2010-07-05;2,132010639
VES;2010-01-06;5,801222622
AWG;2010-11-04;6,733226597
XDR;2010-02-22;5,471378624
ARS;2010-11-25;5,110787928
MXN;2010-09-23;6,208471596
UGX;2010-09-27;1,544880629
SSP;2010-05-04;1,503398955
FJD;2010-01-29;4,152412355
XPF;2010-09-09;6,388713956
KMF;2010-08-11;6,465198934
MUR;2010-10-20;3,606299222
SLL;2010-02-26;4,25122261
TRY;2010-10-27;4,072962523
SGD;2010-06-07;4,938559771
JPY;2010-12-01;7,096586049
HTG;2010-03-23;3,883800983
PHP;2010-06-03;3,459317803
TRY;2010-07-21;7,744429231
MMK;2010-07-22;4,010786533
XAF;2010-12-01;4,643724501
TRY;2010-04-15;2,264332592
MZN;2010-04-08;4,630705595
USD;2010-11-04;1,740750015
VUV;2010-07-19;2,036354661
GIP;2010-11-22;3,327622116
LBP;2010-06-21;5,331770957
GEL;2010-11-12;6,310496211
PEN;2010-08-27;2,052223265
SBD;2010-08-09;4,518020272
RON;2010-05-10;1,745254457
KES;2010-09-13;6,731645286
MMK;2010-05-05;7,452203751
DJF;2010-04-13;5,288423002
JPY;2010-09-13;6,021116257
CLP;2010-06-29;5,276361227
EUR;2010-08-19;1,286413431
CUP;2010-07-27;6,152792752
XPF;2010-08-30;5,867844224
XDR;2010-06-30;3,749728739
ARS;2010-01-15;7,932921946
RON;2010-07-15;4,43428129
LSL;2010-11-29;3,381425083
USD;2010-04-14;4,347631276
TTD;2010-01-25;2,028021693
SAR;2010-09-17;5,585926056
ILS;2010-07-09;7,104493439
ZAR;2010-03-10;5,553898454
UGX;2010-01-28;5,015489101
DZD;2010-02-16;5,164418578
ILS;2010-10-12;6,320630789
THB;2010-08-24;3,844656646
SSP;2010-09-16;6,272669911
GBP;2010-06-23;3,92606622
ANG;2010-07-08;7,072237611
TTD;2010-01-29;6,114565492
CRC;2010-11-29;1,960960329
MGA;2010-03-05;3,696884573
PGK;2010-03-03;5,163220704
WST;2010-06-03;1,759301007
COP;2010-11-08;5,662983477
MUR;2010-11-30;2,525908589
CLP;2010-06-09;2,67983067
SZL;2010-10-15;2,566022992
ZAR;2010-07-23;4,992715299
AFN;2010-09-10;7,41256249
LSL;2010-09-10;6,980295837
HTG;2010-04-20;3,521905184
SOS;2010-10-21;3,58403945
ISK;2010-06-14;1,311290503
HTG;2010-06-28;4,536348879
FJD;2010-07-16;5,254076421
ZWL;2010-09-22;5,833491385
DZD;2010-10-01;4,804582655
RON;2010-07-22;4,808563471
ZAR;2010-08-23;1,636945486
VUV;2010-07-07;2,723416448
XPF;2010-10-20;3,917238414
FJD;2010-08-05;1,169749796
MMK;2010-09-16;7,890918732
THB;2010-01-22;5,527342021
USD;2010-05-07;5,900446773
TTD;2010-07-13;4,393878162
PHP;2010-12-01;3,02031368
AWG;2010-07-09;3,176454604
JPY;2010-03-08;6,98851949
SGD;2010-11-29;3,006699383
ZWL;2010-02-05;4,503702521
XPF;2010-03-17;6,09128809
UYU;2010-01-08;1,528857231
AFN;2010-06-17;3,759960949
JPY;2010-04-15;4,598469794
KES;2010-02-08;6,017871857
SBD;2010-02-17;7,230231464
SGD;2010-06-28;7,431167305
SOS;2010-03-31;1,923349738
PHP;2010-08-04;6,338827968
PGK;2010-04-12;3,929459155
ZAR;2010-11-30;2,765806854
SLL;2010-08-16;4,677518666
MXN;2010-07-19;1,632993042
CRC;2010-06-01;7,571631551
SGD;2010-02-24;7,112765491
MXN;2010-09-24;5,613527656
CZK;2010-10-19;4,850627601
XAF;2010-11-12;6,763105869
NOK;2010-04-16;4,32338047
CDF;2010-07-28;3,836001992
ISK;2010-10-29;6,765863359
PEN;2010-02-02;7,732832253
THB;2010-10-22;2,177789807
UYU;2010-09-17;3,266568899
XAF;2010-02-22;2,791207969
JPY;2010-09-20;3,75777632
PHP;2010-02-15;3,921208382
DJF;2010-04-26;3,689003468
THB;2010-11-17;2,302276134
BOB;2010-01-13;7,950507462
FJD;2010-01-07;7,348233163
MMK;2010-07-21;3,011151254
BOB;2010-06-21;1,055359244
MRO;2010-08-24;2,088557124
MRU;2010-07-14;4,359626293
OMR;2010-04-08;4,614618361
PHP;2010-01-05;5,313224971
XAU;2010-07-21;3,869199097
ANG;2010-05-10;4,159520328
CAD;2010-12-01;5,831305087
BYN;2010-07-12;7,031177759
SAR;2010-07-06;6,691210449
CUP;2010-05-11;2,35039556
BOB;2010-05-10;6,049616575
MXN;2010-03-18;3,405676723
TRY;2010-03-31;3,846843362
TTD;2010-05-10;3,087166846
LSL;2010-06-15;5,035424471
BOB;2010-11-05;1,513272345
XAU;2010-10-15;7,525864065
ZWL;2010-02-02;1,979962766
SGD;2010-02-12;1,764081657
XPF;2010-10-11;2,786360979
MRO;2010-11-18;3,691426754
PGK;2010-11-24;1,653099477
SAR;2010-01-04;4,614371777
CVE;2010-02-15;6,458796501
SOS;2010-11-26;6,27485621
SGD;2010-05-19;1,949942052
MRO;2010-05-05;2,038694084
VES;2010-10-07;3,121743739
COP;2010-08-18;4,323115528
MGB;2010-03-01;3,123018384
GIP;2010-05-13;4,746745467
CUP;2010-02-15;2,428153098
SZL;2010-01-15;5,622591197
CAD;2010-04-26;1,23756218
MMK;2010-08-03;7,900197983
THB;2010-05-28;3,098378718
MGA;2010-08-25;2,070325732
CZK;2010-01-22;6,376563728
LBP;2010-03-29;1,094098866
UGX;2010-11-29;1,32310611
VES;2010-02-25;3,91416508
ANG;2010-02-15;7,427534044
ALL;2010-11-17;7,241245568
PHP;2010-05-07;4,212528884
CZK;2010-08-16;7,619817317
XDR;2010-01-25;3,173887789
WST;2010-02-05;4,3357535
AFN;2010-08-24;4,421651661
IRR;2010-07-02;7,763129175
MUR;2010-09-22;5,905388892
CUP;2010-03-19;5,224208415
XAU;2010-11-01;3,132946849
BYN;2010-08-13;7,433199644
RON;2010-02-02;5,232230544
DZD;2010-02-15;3,097432435
HTG;2010-04-21;7,374337733
SLL;2010-10-14;3,693067312
ISK;2010-04-02;3,917978585
LBP;2010-08-31;1,973750591
MGA;2010-05-04;7,352700055
XAF;2010-04-26;2,384574413
ZWL;2010-11-22;5,125915527
MRO;2010-02-23;6,511384487
MRO;2010-01-26;5,313431501
RON;2010-03-19;7,725957096
VUV;2010-03-31;2,548927307
XAU;2010-07-28;5,070679784
MMK;2010-04-08;2,251603663
GIP;2010-07-01;2,576240599
GEL;2010-03-12;7,448711097
ALL;2010-08-12;6,499303102
GIP;2010-12-01;4,730463386
UGX;2010-06-22;2,237498701
MGA;2010-08-03;7,874777675
AFN;2010-10-11;1,010513008
ALL;2010-01-18;5,322205067
CAD;2010-03-26;5,704752624
GBP;2010-03-04;3,943879962
KMF;2010-02-03;1,072655201
JPY;2010-11-02;6,916398764
LSL;2010-04-02;1,543013096
PEN;2010-07-23;3,748545885
KMF;2010-10-04;4,20686537
SAR;2010-05-26;2,954786897
FJD;2010-07-20;1,195826828
XAF;2010-05-27;7,032915533
MZN;2010-05-25;2,666930258
BOB;2010-09-15;2,862746239
GIP;2010-04-13;4,498242617
CAD;2010-02-02;2,240812361
SSP;2010-08-04;2,978834093
HTG;2010-04-29;4,147297084
GBP;2010-07-27;1,206321061
RON;2010-06-08;3,591860056
SBD;2010-10-28;5,816061497
MZN;2010-05-19;3,475418389
XAF;2010-08-09;1,802944362
SSP;2010-11-12;7,830710828
DJF;2010-05-24;1,820210695
BYN;2010-04-15;1,469619393
UYU;2010-04-27;2,692207873
CDF;2010-02-17;2,442154586
LSL;2010-10-13;1,112536788
MZN;2010-06-02;2,413068473
SAR;2010-02-03;2,188060403
SAR;2010-06-02;3,75776881
LSL;2010-08-23;6,763369143
GIP;2010-08-09;4,938020706
XDR;2010-10-19;2,139837503
EGP;2010-07-15;3,855222225
ILS;2010-08-16;2,884614646
MGB;2010-08-30;1,68292284
BOB;2010-10-26;1,6656757
UGX;2010-04-01;1,165373862
IRR;2010-09-13;4,052153468
PGK;2010-11-26;3,376878083
MMK;2010-08-25;1,47554493
USD;2010-09-29;6,144291222
MRO;2010-11-26;5,458635926
UGX;2010-10-21;2,196982503
OMR;2010-11-12;7,717217743
TRY;2010-02-15;6,271024346
VUV;2010-03-19;1,481476307
CZK;2010-02-19;1,04502815
GIP;2010-09-29;6,434833586
SBD;2010-03-03;4,422828257
HTG;2010-01-13;5,260408342
MXN;2010-02-12;4,217007041
ARS;2010-01-28;1,075975537
AWG;2010-09-10;5,93910253
KMF;2010-04-27;1,601751506
LBP;2010-05-26;7,275052249
XOF;2010-10-26;6,521166086
PEN;2010-04-01;4,500352561
MGA;2010-04-27;2,213340521
CZK;2010-07-27;2,786983907
XAU;2010-01-13;4,675966144
DZD;2010-06-24;5,894660592
SSP;2010-06-09;3,70344013
MRU;2010-02-16;3,899448037
ALL;2010-06-03;5,194736362
XDR;2010-03-30;4,092739761
ISK;2010-02-04;5,236041546
PEN;2010-10-20;5,268467605
MUR;2010-12-01;6,952049196
VUV;2010-03-12;2,864504039
GEL;2010-04-08;4,075012803
SGD;2010-03-08;4,917244613
PGK;2010-09-10;4,27147758
JPY;2010-01-22;5,117578387
DJF;2010-04-14;3,081803322
BOB;2010-03-08;3,776369035
SLL;2010-02-16;5,214472294
LBP;2010-07-08;1,186290145
LSL;2010-11-01;6,790967405
SGD;2010-08-26;6,765738606
PEN;2010-10-25;4,651327729
MRO;2010-06-10;4,11162287
AFN;2010-02-22;6,711818814
CDF;2010-01-27;6,630634546
CRC;2010-07-15;2,659596562
ILS;2010-01-18;5,589393675
CRC;2010-07-01;3,566332102
XOF;2010-08-26;4,094444573
TTD;2010-04-28;4,284614146
SOS;2010-07-14;7,438685
LSL;2010-11-19;1,61817795
PEN;2010-05-13;4,355335057
PGK;2010-01-07;7,051601291
KMF;2010-05-14;5,443813324
KES;2010-09-27;2,146871626
CDF;2010-11-29;6,299806714
MMK;2010-08-10;6,789354384
USD;2010-01-20;7,692322314
VUV;2010-07-30;3,968209207
SLL;2010-04-08;3,572588503
XOF;2010-10-19;7,337992609
SAR;2010-07-30;6,260513842
SBD;2010-05-25;4,029752254
ZWL;2010-08-05;6,100172222
ARS;2010-07-21;7,087179542
COP;2010-05-12;6,656490862
COP;2010-08-20;4,414346755
KMF;2010-08-03;5,420352757
EGP;2010-07-13;4,322798848
GEL;2010-02-04;1,621577561
AFN;2010-04-05;6,68533206
UYU;2010-09-01;1,858093739
XAU;2010-11-26;5,80445534
SLL;2010-06-01;4,927775562
IRR;2010-02-01;4,754692912
TTD;2010-09-02;7,23485899
ZAR;2010-07-13;2,765331209
NOK;2010-01-14;4,614237428
DJF;2010-06-24;1,024989307
XAF;2010-11-30;7,388652563
GEL;2010-10-28;3,616842687
ZAR;2010-06-22;7,631243229
ZAR;2010-06-09;2,289142072
ANG;2010-01-25;4,979473591
SOS;2010-06-24;3,980462492
ALL;2010-03-04;4,342157185
XDR;2010-08-05;7,935316026
ZWL;2010-07-05;6,820705652
USD;2010-05-04;4,171558321
COP;2010-04-19;7,009515047
TRY;2010-08-20;6,450727224
THB;2010-05-19;4,677132726
HTG;2010-11-18;7,778381109
VUV;2010-02-18;1,70722121
SBD;2010-07-15;7,143518031
ZAR;2010-07-30;3,431853056
PHP;2010-08-19;5,75892359
THB;2010-01-28;2,339053094
SBD;2010-09-13;4,207426965
AWG;2010-04-26;2,126428068
ZAR;2010-10-01;6,49394542
MUR;2010-07-20;4,391683519
CVE;2010-07-07;1,714788556
HTG;2010-08-17;7,731944382
BYN;2010-03-25;2,030818403
MUR;2010-09-23;5,943430066
BYN;2010-06-01;2,650051534
MRO;2010-04-08;5,34555006
MMK;2010-04-02;2,676478207
CDF;2010-11-24;5,22348994
SSP;2010-02-03;5,178009093
LBP;2010-06-29;6,738187492
ANG;2010-09-16;3,326822281
MGA;2010-04-09;3,008387089
MMK;2010-04-13;3,729334831
WST;2010-04-23;3,559075594
ANG;2010-07-26;1,935636401
MUR;2010-03-24;7,984674633
MGA;2010-08-18;7,313672125
FJD;2010-11-04;6,596418977
CLP;2010-06-02;5,524023354
TTD;2010-08-17;1,925653696
MGB;2010-05-04;4,138004065
MXN;2010-08-02;4,93918103
NOK;2010-01-13;1,812808573
ILS;2010-06-30;5,063398242
SGD;2010-04-23;2,924996912
PEN;2010-09-17;6,308754683
KES;2010-03-05;6,085498989
XPF;2010-11-10;4,441892028
XDR;2010-05-31;1,262219369
CUP;2010-09-28;4,217916608
EGP;2010-02-04;7,462887824
NIO;2010-08-09;4,532616735
SSP;2010-05-26;1,932494223
SSP;2010-08-27;3,946726322
ALL;2010-06-09;1,622359872
MMK;2010-03-15;6,287028968
BOB;2010-03-03;5,542615652
NOK;2010-08-19;6,652537167
ILS;2010-07-23;6,948919952
NIO;2010-04-02;5,038262069
LSL;2010-05-20;1,328893542
ILS;2010-06-14;7,279345155
MUR;2010-02-08;3,513797939
MUR;2010-02-11;4,240787625
DZD;2010-07-08;5,33442831
MGA;2010-02-02;5,111112118
IRR;2010-10-13;3,783481598
KMF;2010-11-08;4,933824182
CAD;2010-09-07;5,193367004
SAR;2010-08-09;4,484133899
CUP;2010-09-29;6,039111078
MZN;2010-04-09;2,014245093
AFN;2010-06-22;2,858912706
SAR;2010-10-11;2,364764214
SBD;2010-01-29;4,718608975
MUR;2010-03-12;1,15323323
WST;2010-08-20;6,000315964
COP;2010-09-20;5,286313891
CDF;2010-06-28;4,96903944
GEL;2010-04-02;6,531102061
VUV;2010-07-20;5,484675825
CRC;2010-04-02;1,978872538
BYN;2010-03-15;5,052152574
BOB;2010-10-08;3,911723435
DZD;2010-10-14;6,676767945
UYU;2010-03-23;7,814550161
SGD;2010-05-05;2,71662432
FJD;2010-11-24;3,789381266
UYU;2010-03-16;4,736828268
XAU;2010-04-16;1,028151095
SOS;2010-08-19;3,274868906
CVE;2010-02-05;4,479252696
ZAR;2010-01-12;5,572797835
MRU;2010-10-08;1,687504888
IRR;2010-08-16;7,071907163
VES;2010-05-10;4,144599259
ALL;2010-11-18;2,419502616
RON;2010-09-07;2,620844424
MGA;2010-05-17;5,395231605
MGB;2010-08-11;3,590832412
SLL;2010-08-06;5,056423366
EUR;2010-11-01;2,136975288
BOB;2010-06-07;3,996013165
THB;2010-11-26;4,04023689
XOF;2010-02-01;3,517206728
SOS;2010-02-12;5,773201287
BOB;2010-06-18;2,974605858
MGA;2010-07-02;2,73828578
KMF;2010-03-01;2,307961345
XOF;2010-02-15;7,664628923
ANG;2010-03-03;1,654956996
TRY;2010-05-25;1,60281378
CRC;2010-04-12;3,946553588
GEL;2010-09-09;3,048563242
VES;2010-02-11;4,45652312
MZN;2010-11-18;7,49748683
EGP;2010-03-25;4,180483341
LSL;2010-10-06;7,197731555
EGP;2010-08-04;6,546621442
ZAR;2010-06-21;7,008759439
MZN;2010-02-22;7,862362087
MGB;2010-01-01;7,631112635
NIO;2010-05-11;3,557614446
GIP;2010-09-24;4,521840453
MUR;2010-09-10;4,925590098
SGD;2010-11-25;3,595149934
PHP;2010-06-22;4,894159973
LBP;2010-05-10;2,909827173
DJF;2010-09-01;5,384354353
ILS;2010-05-28;7,44254607
SBD;2010-03-17;5,610663354
DZD;2010-11-01;3,984868884
ARS;2010-07-09;6,759264827
PHP;2010-04-22;7,375886917
ALL;2010-08-10;5,474495769
VUV;2010-01-13;6,988352597
CRC;2010-06-17;1,707910895
CLP;2010-03-26;7,4563573
VES;2010-02-23;1,623551071
SZL;2010-07-19;3,137651563
SSP;2010-10-08;4,629060864
RON;2010-11-11;2,825694323
JPY;2010-09-07;3,840290308
SSP;2010-11-15;5,476424217
MXN;2010-01-22;7,353184879
OMR;2010-02-04;6,62899065
RON;2010-09-21;3,616899431
DJF;2010-06-21;4,13535881
KMF;2010-06-16;3,979157388
GEL;2010-05-28;5,237844825
MGB;2010-01-22;5,148597956
LSL;2010-07-27;2,580210567
EGP;2010-05-12;6,414270282
PHP;2010-04-27;4,339324176
SBD;2010-10-26;6,10382092
TTD;2010-08-12;4,719909489
MGA;2010-04-19;5,247329354
PEN;2010-10-21;2,14874959
SZL;2010-03-17;2,570819497
MRU;2010-05-28;4,967197359
JPY;2010-01-04;1,753920794
SZL;2010-02-09;2,049772024
TTD;2010-04-26;6,592663467
MMK;2010-11-22;1,686311185
WST;2010-02-10;4,38355875
NOK;2010-10-22;6,765509546
MGB;2010-11-10;1,117991686
VES;2010-09-03;1,553166449
IRR;2010-09-06;3,99228102
AFN;2010-05-26;5,513559163
MGB;2010-04-09;6,26208514
ZAR;2010-06-03;3,535864532
NOK;2010-01-21;5,773008525
CRC;2010-11-30;6,375226498
ARS;2010-05-11;2,492744863
LSL;2010-07-14;6,685271561
SSP;2010-08-24;3,078929007
CRC;2010-10-04;2,62276119
CDF;2010-11-11;3,143320918
BOB;2010-10-13;7,651462317
PHP;2010-05-05;1,046974957
CLP;2010-09-07;7,652147412
THB;2010-06-03;1,651130974
OMR;2010-09-29;1,085864365
BOB;2010-07-26;4,752888381
VUV;2010-04-21;7,574843824
MGB;2010-04-14;6,24406445
IRR;2010-11-24;5,997146249
COP;2010-06-11;3,053293407
MXN;2010-08-17;2,275215268
RON;2010-06-23;6,637609422
ARS;2010-10-29;1,774724841
COP;2010-03-19;4,709628046
SZL;2010-03-26;6,985780776
MGB;2010-10-14;6,181878865
NOK;2010-03-31;4,316138983
CRC;2010-07-14;4,559570372
RON;2010-10-06;5,346912742
SOS;2010-07-29;2,022002697
USD;2010-02-26;4,628811359
CUP;2010-09-08;3,144925594
ANG;2010-09-01;3,864687979
RON;2010-07-01;2,768891871
SLL;2010-07-26;7,841038585
WST;2010-10-08;1,592805624
MUR;2010-11-09;4,521893442
ILS;2010-04-21;4,664786816
SAR;2010-11-25;3,604433358
MZN;2010-04-29;4,135968387
IRR;2010-02-23;4,455734134
VUV;2010-11-10;4,855802536
TRY;2010-07-07;6,590530157
RON;2010-03-17;4,801396668
CVE;2010-03-12;3,464163959
MZN;2010-05-18;7,86638546
SZL;2010-08-30;1,550328016
XPF;2010-11-25;3,062329829
KES;2010-08-06;2,990220368
UGX;2010-02-10;7,776224434
XPF;2010-05-25;7,015562832
NOK;2010-02-05;4,167985559
TRY;2010-07-19;5,396941423
WST;2010-10-26;5,593302727
SBD;2010-05-20;1,122041762
AWG;2010-03-11;1,268557966
JPY;2010-10-06;5,736845315
NIO;2010-03-19;3,889560044
IRR;2010-06-18;5,406348765
EUR;2010-03-03;1,684643924
XAF;2010-03-23;6,433442116
XDR;2010-06-10;3,615000188
OMR;2010-07-30;5,3736974
KMF;2010-07-09;6,05092001
CUP;2010-01-18;4,176549256
VUV;2010-06-01;7,427775621
MGA;2010-06-04;6,147674561
GEL;2010-08-18;6,70904088
CAD;2010-04-29;2,48424834
HTG;2010-02-09;7,357322574
BYN;2010-05-21;3,80275774
XAF;2010-09-30;7,843051732
CAD;2010-05-03;1,864542067
XAU;2010-01-06;6,678544104
MGA;2010-11-01;3,80357635
TTD;2010-07-01;4,305448234
CUP;2010-04-07;6,654569507
SAR;2010-03-08;2,906842291
JPY;2010-09-28;7,227738082
MXN;2010-02-22;3,399878025
BOB;2010-07-12;5,433440506
PHP;2010-10-04;3,892565787
IRR;2010-03-02;6,854006231
SGD;2010-09-13;2,09318006
OMR;2010-11-15;1,777718902
XAF;2010-09-21;6,584097266
IRR;2010-04-23;5,523117125
TTD;2010-10-26;7,00502646
USD;2010-01-25;5,709814072
DJF;2010-06-29;5,123190999
XAU;2010-09-28;5,193971992
VUV;2010-10-25;2,961308241
HTG;2010-09-20;4,547462285
ZAR;2010-06-10;2,222224236
MRO;2010-05-18;7,816432714
JPY;2010-05-19;5,158746302
FJD;2010-08-12;1,989252448
EGP;2010-03-15;2,678202629
MGB;2010-03-16;3,027043641
WST;2010-09-27;7,143977821
ANG;2010-05-05;4,017745972
KES;2010-04-28;6,191585362
MUR;2010-06-25;5,551191449
MUR;2010-07-22;7,085657895
SLL;2010-04-12;2,378109396
XAF;2010-01-11;2,343695223
ISK;2010-05-31;1,567283511
SGD;2010-03-30;2,571323097
NIO;2010-01-11;2,829567909
FJD;2010-09-03;6,226151824
SZL;2010-04-08;1,326044679
COP;2010-06-09;4,380953133
DJF;2010-02-23;7,695885897
SOS;2010-01-04;4,654043913
THB;2010-03-23;6,714382708
MZN;2010-11-15;3,97641784
OMR;2010-08-24;7,44149965
MUR;2010-06-15;6,242418885
SBD;2010-11-24;1,168320358
MRO;2010-04-12;7,538254619
BYN;2010-11-24;5,01630646
GEL;2010-07-22;7,734170735
LBP;2010-06-25;6,585199177
CVE;2010-11-16;2,195362806
IRR;2010-03-03;5,870405197
WST;2010-08-26;2,898477614
IRR;2010-02-25;5,820682764
ZAR;2010-04-22;1,533763468
RON;2010-09-03;2,262183845
MUR;2010-03-03;4,615531683
MGB;2010-03-26;4,579191983
EUR;2010-01-13;1,547235489
MGA;2010-06-02;3,265775323
SZL;2010-05-11;7,490638793
CZK;2010-02-11;1,444754422
CUP;2010-07-30;5,859875917
BOB;2010-05-28;1,4032377
XPF;2010-09-30;7,900594771
VES;2010-08-10;5,195498645
CLP;2010-09-22;6,641438782
BOB;2010-04-01;7,251809895
SZL;2010-10-14;1,881451666
ZAR;2010-10-13;3,218640149
XOF;2010-06-25;1,547926009
ALL;2010-09-21;5,314748287
EGP;2010-04-22;3,607741594
XPF;2010-09-27;2,778823256
HTG;2010-01-15;1,833868802
PEN;2010-11-18;3,392150879
SSP;2010-05-24;3,489845455
XAF;2010-09-22;4,366594493
AWG;2010-06-03;5,214968383
XAU;2010-02-10;4,239155412
VUV;2010-03-16;7,214577734
ARS;2010-08-20;2,536086559
PEN;2010-06-08;7,936953247
PHP;2010-08-23;5,040476739
CUP;2010-05-07;6,035288811
OMR;2010-11-16;6,788659275
PGK;2010-07-09;1,508389056
CDF;2010-02-09;1,22463423
MGB;2010-07-29;4,024459243
CVE;2010-05-07;7,185747802
GIP;2010-05-07;6,656787515
BOB;2010-02-15;3,390732288
COP;2010-02-01;3,773497641
MZN;2010-07-30;2,31615454
ARS;2010-09-15;7,216331363
SZL;2010-05-05;6,566750824
GEL;2010-09-20;7,454522312
LSL;2010-07-29;7,001517534
LSL;2010-03-15;5,664673686
MZN;2010-08-17;5,199062645
OMR;2010-04-22;4,754392087
KES;2010-09-01;6,99879092
UGX;2010-03-01;6,364431024
CAD;2010-02-01;7,76123786
AFN;2010-01-27;6,436387777
UGX;2010-06-01;7,594409943
SAR;2010-09-10;4,816714942
CLP;2010-01-22;3,292557478
ARS;2010-11-24;5,151421785
SSP;2010-01-12;6,97956568
OMR;2010-02-03;2,93594259
